id,origin,firstLabel,secondLabel,thirdLabel
8066544,plasma_physics,plasma_physics,nuclear_physics,education
80723,plasma_physics,plasma_physics,electrotechnology,geology
810260,plasma_physics,plasma_physics,nuclear_physics,industrial_production
8151109,plasma_physics,plasma_physics,nuclear_physics,thermodynamics
8253417,plasma_physics,plasma_physics,coding,chemistry
8288264,plasma_physics,plasma_physics,chemistry,coding
837773,plasma_physics,optics,plasma_physics,chemical_industry
8524,plasma_physics,plasma_physics,nuclear_physics,geology
853826,plasma_physics,electrotechnology,plasma_physics,goods_and_services
8603211,plasma_physics,plasma_physics,metals,nanotechnology
870857,plasma_physics,chemistry,plasma_physics,optics
870889,plasma_physics,plasma_physics,electrotechnology,optics
8742404,plasma_physics,plasma_physics,metals,electronics_and_electrical_engineering
877167,plasma_physics,plasma_physics,electrotechnology,goods_and_services
8934267,plasma_physics,plasma_physics,chemistry,optics
900733,plasma_physics,plasma_physics,optics,chemistry
9016191,plasma_physics,plasma_physics,nuclear_physics,research
9069065,plasma_physics,visual_arts,optics,chemical_industry
907108,plasma_physics,plasma_physics,chemistry,astronomy
9080192,plasma_physics,plasma_physics,chemistry,mechanical_engineering
9084531,plasma_physics,plasma_physics,metals,nanotechnology
918877,plasma_physics,plasma_physics,nuclear_physics,chemistry
9209693,plasma_physics,chemistry,optics,plasma_physics
940296,plasma_physics,electrotechnology,electronics,plasma_physics
9414169,plasma_physics,meteorology,plasma_physics,electrotechnology
94858,plasma_physics,meteorology,thermodynamics,electrotechnology
949096,plasma_physics,plasma_physics,electrotechnology,electronics
9612212,plasma_physics,plasma_physics,chemistry,optics
961677,plasma_physics,plasma_physics,nuclear_physics,electrotechnology
9629284,plasma_physics,electronics,optics,electrotechnology
972026,plasma_physics,plasma_physics,astronomy,chemistry
9722535,plasma_physics,plasma_physics,nuclear_physics,chemistry
9724850,plasma_physics,optics,plasma_physics,meteorology
9878102,plasma_physics,plasma_physics,chemistry,meteorology
9886550,plasma_physics,optics,information_science,plasma_physics
9949339,plasma_physics,plasma_physics,chemistry,optics
7104225,computer_network,computer_network,digital_technology,electronics
716483,computer_network,computer_network,information_and_information_processing,cybernetics
7177260,computer_network,information_technology_applications,electronics,education
7189398,computer_network,computer_network,digital_technology,electronics
7224758,computer_network,software,marketing,computer_network
7274119,computer_network,computer_equipment,information_science,information_technology_applications
7302320,computer_network,digital_technology,social_indicator,information_and_information_processing
737830,computer_network,education,research,computer_network
7441875,computer_network,social_indicator,digital_technology,software
7481025,computer_network,computer_network,computer_equipment,electrotechnology
7496650,computer_network,systems_interconnection,computer_equipment,information_and_information_processing
7497450,computer_network,education,research,computer_network
758633,computer_network,digital_technology,education,research
7628568,computer_network,electronics,means_of_communication,opinion_poll
7689095,computer_network,meteorology,computer_network,oceanography
7756312,computer_network,computer_network,information_and_information_processing,geographical_distribution_of_the_population
6151319,information_technology_applications,information_technology_applications,digital_technology,information_and_information_processing
6151344,information_technology_applications,information_technology_applications,digital_technology,information_and_information_processing
632853,information_technology_applications,information_technology_applications,information_and_information_processing,digital_technology
637668,information_technology_applications,law,technical_regulations,digital_technology
652113,information_technology_applications,information_technology_applications,digital_technology,coding
652791,information_technology_applications,information_technology_applications,information_science,information_and_information_processing
6630735,information_technology_applications,audiovisual_equipment,digital_technology,information_technology_applications
6842801,information_technology_applications,technical_regulations,information_technology_applications,law
6895112,information_technology_applications,information_technology_applications,information_and_information_processing,information_science
6954804,information_technology_applications,information_technology_applications,means_of_communication,information_and_information_processing
7052260,information_technology_applications,coding,criminology,software
71608,information_technology_applications,information_technology_applications,documentation,information_and_information_processing
7168628,information_technology_applications,military_science,information_and_information_processing,means_of_communication
7289559,information_technology_applications,information_technology_applications,information_and_information_processing,means_of_communication
7339758,information_technology_applications,digital_technology,information_technology_applications,marketing
622956,systems_interconnection,coding,digital_technology,information_technology_applications
622962,systems_interconnection,systems_interconnection,coding,software
6335684,systems_interconnection,systems_interconnection,digital_technology,information_technology_applications
6344341,systems_interconnection,systems_interconnection,astronautics,digital_technology
641227,systems_interconnection,systems_interconnection,digital_technology,information_technology_applications
6852935,systems_interconnection,digital_technology,cognitive_science,psychology
7177594,systems_interconnection,information_technology_applications,software,systems_interconnection
7199356,systems_interconnection,systems_interconnection,electrotechnology,digital_technology
730796,systems_interconnection,systems_interconnection,information_technology_applications,personal_data
738077,systems_interconnection,systems_interconnection,information_technology_applications,digital_technology
7384771,systems_interconnection,systems_interconnection,information_technology_applications,information_and_information_processing
7408707,systems_interconnection,digital_technology,information_technology_applications,systems_interconnection
743546,systems_interconnection,cognitive_science,computer_equipment,systems_interconnection
75295,systems_interconnection,systems_interconnection,computer_network,information_technology_applications
7597362,systems_interconnection,systems_interconnection,information_technology_applications,information_and_information_processing
627987,performing_arts,performing_arts,music,geography
6332549,performing_arts,performing_arts,education,leisure
641320,performing_arts,performing_arts,music,literature
6444156,performing_arts,performing_arts,communications_industry,law
6493437,performing_arts,performing_arts,therapeutics,psychology
651123,performing_arts,means_of_communication,performing_arts,visual_arts
6556808,performing_arts,performing_arts,leisure,psychology
6632507,performing_arts,performing_arts,industrial_production,literature
665990,performing_arts,performing_arts,military_science,therapeutics
6714633,performing_arts,music,literature,performing_arts
5807774,music,music,performing_arts,geographical_distribution_of_the_population
6119857,music,music,performing_arts,leisure
6229445,music,performing_arts,research,geographical_distribution_of_the_population
6255932,music,music,performing_arts,literature
627262,music,cognitive_science,visual_arts,intellectual_property
6319221,music,music,performing_arts,communications_industry
6365374,music,music,communications_industry,performing_arts
6427769,music,music,information_science,visual_arts
6459333,music,music,performing_arts,leisure
66614,music,music,performing_arts,cognitive_science
7199355,literature,literature,cognitive_science,performing_arts
724804,literature,cognitive_science,literature,information_science
7328653,literature,literature,performing_arts,demography
7337435,literature,documentation,performing_arts,social_life
7337483,literature,documentation,performing_arts,industrial_production
7337595,literature,organisation_of_teaching,cognitive_science,education
734706,literature,psychology,education,building_industry
739147,literature,information_science,literature,information_and_information_processing
7418957,literature,psychology,visual_arts,social_situation
67575,visual_arts,visual_arts,organisation_of_teaching,education
6881256,visual_arts,visual_arts,audiovisual_equipment,information_storage
6930514,visual_arts,visual_arts,means_of_communication,opinion_poll
6938,visual_arts,visual_arts,geographical_distribution_of_the_population,building_industry
7018613,visual_arts,visual_arts,building_industry,consumer
718348,visual_arts,visual_arts,wood_industry,industrial_production
7221030,visual_arts,metals,industrial_production,visual_arts
72901,visual_arts,visual_arts,geography,literature
7372761,visual_arts,geography,visual_arts,religion
7539196,technological_change,research,technological_change,cognitive_science
7690493,technological_change,medical_research,biology,technological_change
785242,technological_change,technological_change,computer_equipment,intellectual_property
7886048,technological_change,nanotechnology,optics,chemistry
7920461,technological_change,nanotechnology,chemistry,technological_change
7944450,technological_change,chemistry,technological_change,digital_technology
80579,technological_change,technological_change,cognitive_science,electronics
810183,technological_change,digital_technology,electronics,technological_change
81648,technological_change,chemistry,medical_research,technological_change
8328026,technological_change,technological_change,audiovisual_equipment,digital_technology
849843,technological_change,nanotechnology,technological_change,visual_arts
868108,technological_change,nanotechnology,technological_change,visual_arts
8704167,technological_change,medical_research,biology,technological_change
8736181,technological_change,technological_change,visual_arts,industrial_production
873932,technological_change,technological_change,intellectual_property,computer_equipment
8797194,technological_change,technological_change,visual_arts,industrial_production
9000484,technological_change,optics,technological_change,mechanical_engineering
9233641,technological_change,medical_research,mechanical_engineering,thermodynamics
9384730,technological_change,technological_change,cognitive_science,therapeutics
952858,technological_change,technological_change,ecology,cartography
9775613,technological_change,technological_change,visual_arts,mechanical_engineering
9874504,technological_change,electronics,technological_change,digital_technology
996026,technological_change,cognitive_science,cybernetics,technological_change
99656,technological_change,technological_change,economic_system,cognitive_science
628450,education,social_impact,psychology,teaching
6325727,education,education,cognitive_science,psychology
6474945,education,psychology,social_situation,education
6711330,education,organisation_of_teaching,teaching,education
7021915,education,education,social_situation,law
7030878,education,performing_arts,visual_arts,music
7068802,education,social_situation,law,education
7202879,education,education,teaching,psychology
7269541,education,education,law,social_situation
7396973,education,education,social_situation,teaching
742316,education,teaching,education,psychoanalysis
7426051,education,mathematics,education,teaching
7649875,education,impact_study,organisation_of_teaching,research
7657245,education,education,organisation_of_teaching,research
7717612,education,mathematics,teaching,law
7743915,education,social_impact,cognitive_science,education
7763120,education,education,teaching,opinion_poll
7794468,education,education,literature,leisure
7796225,education,research,leisure,intellectual_property
7851183,education,social_situation,law,education
7925957,education,teaching,education,information_and_information_processing
8046879,education,education,mechanical_engineering,organisation_of_teaching
8195647,education,leisure,geographical_distribution_of_the_population,law
8444007,education,research,law,social_situation
8529810,education,education,intellectual_property,teaching
8662269,education,education,law,international_trade
8782085,education,social_structure,literature,information_and_information_processing
8789558,education,education,cognitive_science,research
891117,education,education,prices,research
9149243,education,education,leisure,psychology
9173009,education,teaching,psychology,religion
9590502,education,criminology,law,welfare
9619481,education,education,teaching,cognitive_science
9791059,education,education,leisure,social_structure
9818812,education,social_situation,biology,social_structure
984662,education,education,research,social_policy
9910523,education,education,psychology,law
6870280,renewable_energy,renewable_energy,solar_energy,biology
7059260,renewable_energy,renewable_energy,biology,solar_energy
7317613,renewable_energy,renewable_energy,hydraulic_energy,geography
7332492,renewable_energy,renewable_energy,hydraulic_energy,geography
7332900,renewable_energy,cartography,geography,industrial_production
7380251,renewable_energy,renewable_energy,hydraulic_energy,geography
7380269,renewable_energy,renewable_energy,hydraulic_energy,geography
7380286,renewable_energy,renewable_energy,hydraulic_energy,geography
7380297,renewable_energy,renewable_energy,hydraulic_energy,geography
7393417,renewable_energy,wind_energy,renewable_energy,aerodynamics
7393549,renewable_energy,wind_energy,renewable_energy,aerodynamics
7408567,renewable_energy,industrial_production,wind_energy,renewable_energy
7664801,renewable_energy,renewable_energy,nanotechnology,chemistry
777147,renewable_energy,renewable_energy,electrotechnology,electronics
7953485,renewable_energy,renewable_energy,solar_energy,thermodynamics
8135460,renewable_energy,renewable_energy,hydraulic_energy,geography
8135510,renewable_energy,renewable_energy,hydraulic_energy,geography
8135540,renewable_energy,renewable_energy,hydraulic_energy,geography
8136966,renewable_energy,renewable_energy,hydraulic_energy,geography
8193519,renewable_energy,renewable_energy,hydrology,agronomy
8261070,renewable_energy,renewable_energy,biology,ecology
855056,renewable_energy,hydraulic_energy,renewable_energy,hydrology
8731746,renewable_energy,renewable_energy,hydraulic_energy,geomorphology
8941842,renewable_energy,renewable_energy,ecology,meteorology
9565354,renewable_energy,renewable_energy,hydraulic_energy,geography
9808909,renewable_energy,renewable_energy,bioenergy,ecology
6943799,welfare,welfare,law,social_situation
6984392,welfare,marketing,welfare,technical_regulations
701807,welfare,welfare,family,social_indicator
7030522,welfare,welfare,family,social_life
7088458,welfare,welfare,family,social_indicator
7190206,welfare,welfare,family,social_indicator
7219294,welfare,welfare,family,social_life
7238086,welfare,welfare,social_indicator,family
7263059,welfare,welfare,microeconomics,international_trade
7269554,welfare,social_policy,welfare,law
7522855,welfare,welfare,criminology,law
7568578,welfare,welfare,family,law
7640636,welfare,welfare,family,social_life
7806603,welfare,welfare,social_policy,law
8153824,welfare,social_policy,welfare,public_finance
8205258,welfare,religion,social_situation,welfare
8302700,welfare,welfare,social_indicator,family
7876431,biology,chemistry,immunology,biology
8160680,biology,technical_regulations,agronomy,ecology
8192389,biology,education,research,biology
8225105,biology,biology,cognitive_science,psychology
8239144,biology,biology,chemistry,psychology
827837,biology,ecology,biology,geography
833023,biology,biology,education,research
833076,biology,biology,education,research
8364680,biology,biology,religion,cartography
838993,biology,anatomy,performing_arts,biology
8474825,biology,biology,cognitive_science,cybernetics
8787159,biology,biology,paleontology,education
8837954,biology,psychoanalysis,psychology,cognitive_science
884805,biology,biology,spectrometry,chemistry
8848462,biology,biology,education,research
8848840,biology,biology,education,research
8894516,biology,biology,chemistry,information_science
9127632,biology,biology,cognitive_science,cybernetics
9247603,biology,biology,research,optics
9365268,biology,biology,audiovisual_equipment,information_science
9505399,biology,biology,chemistry,industrial_production
9508746,biology,geographical_distribution_of_the_population,therapeutics,medical_research
9668459,biology,biology,anatomy,surgery
6963544,electronics,audiovisual_equipment,performing_arts,computer_equipment
707347,electronics,electronics,electrotechnology,literature
735812,electronics,electronics,electronics_and_electrical_engineering,electrotechnology
757963,electronics,geography,maritime_and_inland_waterway_transport,electrotechnology
7588022,electronics,electronics,computer_equipment,cybernetics
7647457,electronics,consumer,goods_and_services,electronics_and_electrical_engineering
7739419,electronics,electronics,digital_technology,performing_arts
7739441,electronics,electronics,digital_technology,performing_arts
7817455,electronics,electronics,digital_technology,electrotechnology
7922869,electronics,electronics,information_storage,documentation
801656,electronics,electronics,digital_technology,performing_arts
80758,electronics,consumer,electronics,electrotechnology
8251208,electronics,digital_technology,electronics,visual_arts
8296693,electronics,electronics,consumer,goods_and_services
8417294,electronics,electronics,computer_equipment,digital_technology
8465178,electronics,electronics,computer_equipment,cybernetics
8556260,electronics,nanotechnology,electronics,industrial_production
8563704,electronics,digital_technology,electronics,electrotechnology
856798,electronics,electronics,electrotechnology,digital_technology
8599932,electronics,electronics,software,information_science
8662470,electronics,electronics,electrotechnology,digital_technology
867009,electronics,visual_arts,electronics,electronics_and_electrical_engineering
8694255,electronics,digital_technology,audiovisual_equipment,information_storage
8774050,electronics,electrotechnology,electronics,education
8924002,electronics,population_dynamics,coding,psychology
89371,electronics,digital_technology,electronics,cognitive_science
89374,electronics,digital_technology,electronics,electrotechnology
8946045,electronics,digital_technology,electronics,audiovisual_equipment
8969189,electronics,electronics,electrotechnology,digital_technology
8985875,electronics,electronics,information_and_information_processing,military_science
8998943,electronics,electronics,electrotechnology,goods_and_services
9049798,electronics,electronics,computer_equipment,cybernetics
9206071,electronics,electronics,information_science,cognitive_science
926324,electronics,digital_technology,audiovisual_equipment,coding
926797,electronics,electronics,digital_technology,performing_arts
946264,electronics,electronics,computer_equipment,electrotechnology
961552,electronics,electronics,digital_technology,performing_arts
964822,electronics,electronics,performing_arts,coding
976730,electronics,electronics,electrotechnology,digital_technology
9853620,electronics,electrotechnology,industrial_production,electronics
9954641,electronics,electronics,mathematics,optics
6078350,population_dynamics,population_dynamics,social_life,psychology
6205222,population_dynamics,population_dynamics,software,visual_arts
623193,population_dynamics,population_dynamics,software,audiovisual_equipment
63221,population_dynamics,population_dynamics,law,psychology
646904,population_dynamics,population_dynamics,cognitive_science,education
6631830,population_dynamics,social_indicator,population_dynamics,software
6671040,population_dynamics,social_structure,population_dynamics,audiovisual_equipment
6802311,population_dynamics,social_indicator,population_dynamics,information_and_information_processing
6823439,population_dynamics,population_dynamics,psychology,social_structure
6956637,population_dynamics,population_dynamics,psychology,information_technology_applications
697403,population_dynamics,population_dynamics,software,visual_arts
7045905,population_dynamics,population_dynamics,information_science,cognitive_science
7087029,population_dynamics,population_dynamics,psychology,social_structure
724705,population_dynamics,population_dynamics,psychology,religion
7405764,population_dynamics,social_structure,population_dynamics,cybernetics
7609013,population_dynamics,population_dynamics,social_impact,social_indicator
766369,population_dynamics,geographical_distribution_of_the_population,social_structure,population_dynamics
7697770,population_dynamics,population_dynamics,intellectual_property,information_technology_applications
7725360,population_dynamics,population_dynamics,social_structure,military_science
801404,population_dynamics,population_dynamics,software,digital_technology
8015055,population_dynamics,population_dynamics,social_structure,mechanical_engineering
8083845,population_dynamics,population_dynamics,software,visual_arts
8146158,population_dynamics,psychology,information_technology_applications,documentation
8147512,population_dynamics,criminology,law,population_dynamics
828838,population_dynamics,impact_study,marketing,military_science
8416099,population_dynamics,population_dynamics,software,audiovisual_equipment
850663,population_dynamics,social_life,psychology,marketing
862635,population_dynamics,information_and_information_processing,marketing,cybernetics
8708316,population_dynamics,population_dynamics,documentation,software
8728576,population_dynamics,population_dynamics,digital_technology,information_and_information_processing
8732238,population_dynamics,marketing,monetary_relations,information_science
87457,population_dynamics,population_dynamics,mechanical_engineering,psychology
8809081,population_dynamics,population_dynamics,cognitive_science,psychology
8869007,population_dynamics,education,population_dynamics,cognitive_science
893718,population_dynamics,population_dynamics,visual_arts,coding
8964577,population_dynamics,population_dynamics,psychology,social_structure
9113319,population_dynamics,industrial_production,population_dynamics,research
936112,population_dynamics,performing_arts,population_dynamics,literature
9644456,population_dynamics,monetary_relations,population_dynamics,industrial_production
9886454,population_dynamics,population_dynamics,cognitive_science,psychology
990928,population_dynamics,population_dynamics,audiovisual_equipment,visual_arts
7083038,information_science,electronics,information_science,cognitive_science
708453,information_science,visual_arts,social_life,software
7096353,information_science,electronics,information_science,information_technology_applications
7152054,information_science,information_science,information_and_information_processing,cognitive_science
7240070,information_science,cognitive_science,law,documentation
7294630,information_science,information_science,cognitive_science,software
7358038,information_science,computer_equipment,digital_technology,information_science
743794,information_science,information_science,cognitive_science,market_prices
7513829,information_science,literature,cognitive_science,documentation
7524921,information_science,information_science,cognitive_science,information_and_information_processing
7749021,information_science,information_science,cognitive_science,information_technology_applications
7753849,information_science,information_science,cognitive_science,information_and_information_processing
7872091,information_science,information_science,cognitive_science,database
8074094,information_science,coding,information_science,software
80785,information_science,information_science,cognitive_science,cybernetics
82738,information_science,information_science,software,computer_equipment
8311927,information_science,information_science,cybernetics,cognitive_science
8489018,information_science,cybernetics,cognitive_science,psychology
864180,information_science,digital_technology,information_science,information_storage
8697690,information_science,electronics,information_science,information_technology_applications
877295,information_science,information_science,cognitive_science,software
8820064,information_science,information_science,cognitive_science,digital_technology
8859863,information_science,information_science,computer_equipment,cognitive_science
8880387,information_science,coding,software,information_science
8961469,information_science,visual_arts,software,information_science
905735,information_science,information_science,cognitive_science,documentation
9137495,information_science,information_science,cognitive_science,education
9162441,information_science,intellectual_property,biology,cognitive_science
918938,information_science,visual_arts,information_science,cybernetics
9246933,information_science,cognitive_science,information_science,digital_technology
9254477,information_science,information_science,cognitive_science,information_and_information_processing
936363,information_science,information_science,cybernetics,systems_interconnection
9384649,information_science,medical_research,information_science,cognitive_science
9385724,information_science,information_science,cognitive_science,information_and_information_processing
9391595,information_science,information_science,audiovisual_equipment,cognitive_science
9425248,information_science,information_science,cognitive_science,cybernetics
9646204,information_science,information_science,information_technology_applications,information_and_information_processing
964630,information_science,cognitive_science,information_technology_applications,database
9670786,information_science,software,information_science,systems_interconnection
972564,information_science,information_science,cognitive_science,ecology
993223,information_science,psychology,information_science,cognitive_science
53979846,econometrics,econometrics,statistics,mathematics
53979848,econometrics,econometrics,statistics,mathematics
53979925,econometrics,econometrics,statistics,mathematics
54085246,econometrics,econometrics,documentation,statistics
5423496,econometrics,econometrics,statistics,mathematics
54483682,econometrics,econometrics,statistics,mathematics
54668019,econometrics,econometrics,statistics,mathematics
5581685,econometrics,econometrics,statistics,mathematics
581124,econometrics,econometrics,statistics,mathematics
5854058,econometrics,econometrics,statistics,literature
589136,econometrics,econometrics,information_technology_applications,documentation
623633,econometrics,monetary_relations,econometrics,statistics
6250485,econometrics,econometrics,statistics,mathematics
6430592,econometrics,econometrics,statistics,mathematics
65221,econometrics,monetary_relations,econometrics,macroeconomics
6640245,econometrics,econometrics,statistics,mathematics
6795836,econometrics,econometrics,statistics,mathematics
6843217,econometrics,information_and_information_processing,econometrics,cognitive_science
6872931,econometrics,econometrics,statistics,mathematics
6884654,econometrics,econometrics,documentation,statistics
6964155,econometrics,chemical_industry,econometrics,chemistry
7248,econometrics,econometrics,statistics,mathematics
7325563,econometrics,econometrics,statistics,mathematics
7454610,econometrics,econometrics,statistics,documentation
758746,econometrics,econometrics,macroeconomics,statistics
761292,econometrics,international_trade,econometrics,statistics
7705099,econometrics,econometrics,statistics,mathematics
775026,econometrics,econometrics,statistics,mathematics
7818865,econometrics,econometrics,statistics,mathematics
8255951,econometrics,econometrics,statistics,mathematics
826997,econometrics,insurance,statistics,econometrics
8282159,econometrics,econometrics,statistics,visual_arts
8301951,econometrics,econometrics,mathematics,statistics
8406851,econometrics,econometrics,statistics,mathematics
8407540,econometrics,econometrics,statistics,mathematics
8508684,econometrics,econometrics,statistics,visual_arts
8839922,econometrics,econometrics,statistics,documentation
896230,econometrics,econometrics,statistics,mathematics
898849,econometrics,econometrics,statistics,mathematics
9269164,econometrics,econometrics,statistics,cognitive_science
935621,econometrics,econometrics,statistics,psychology
9420699,econometrics,econometrics,statistics,mathematics
9585039,econometrics,econometrics,statistics,visual_arts
97367,econometrics,monetary_relations,econometrics,statistics
9772025,econometrics,econometrics,documentation,statistics
6395870,prices,prices,international_trade,financial_market
65572,prices,prices,statistics,marketing
6565149,prices,prices,geography,land_transport
6886707,prices,prices,statistics,marketing
6886765,prices,prices,statistics,marketing
6941493,prices,prices,marketing,anatomy
6946950,prices,prices,marketing,market_prices
7085390,prices,prices,marketing,market_prices
7139764,prices,international_trade,prices,financial_legislation
7189385,prices,prices,marketing,market_prices
7287791,prices,prices,marketing,financial_market
730297,prices,prices,international_trade,financial_market
7447125,prices,prices,marketing,audiovisual_equipment
7567527,prices,market_prices,prices,industrial_structures
762246,prices,prices,industrial_production,marketing
7672453,prices,prices,family,marketing
7679084,prices,prices,marketing,market_prices
7696545,prices,prices,statistics,marketing
7834171,prices,prices,marketing,statistics
78540,prices,prices,marketing,social_indicator
7958909,prices,prices,marketing,market_prices
79726,prices,prices,marketing,market_prices
7976000,prices,prices,industrial_production,marketing
8475865,prices,prices,marketing,industrial_production
849642,prices,prices,marketing,market_prices
8712702,prices,prices,statistics,marketing
872328,prices,prices,marketing,market_prices
872341,prices,visual_arts,prices,international_trade
8801379,prices,prices,electronics,market_prices
8824490,prices,energy_policy,climate_change_policy,ecology
9245613,prices,prices,music,statistics
93765,prices,prices,marketing,criminology
947362,prices,prices,marketing,market_prices
9602207,prices,social_indicator,prices,marketing
9672773,prices,prices,statistics,marketing
9794353,prices,prices,marketing,social_policy
983694,prices,prices,market_prices,electronics
995531,prices,prices,marketing,market_prices
6809196,cognitive_science,cognitive_science,chemistry,psychology
6846175,cognitive_science,cognitive_science,psychology,biology
6852602,cognitive_science,cognitive_science,chemistry,psychology
6978,cognitive_science,cognitive_science,psychology,education
7235745,cognitive_science,therapeutics,psychology,research
72710,cognitive_science,cognitive_science,literature,information_and_information_processing
72711,cognitive_science,cognitive_science,cybernetics,information_and_information_processing
7295638,cognitive_science,cognitive_science,psychology,education
7362957,cognitive_science,cognitive_science,literature,leisure
6057947,criminology,criminology,law,education
6230205,criminology,criminology,social_situation,law
627050,criminology,criminology,social_situation,law
627536,criminology,criminology,law,social_situation
6313513,criminology,criminology,law,research
663592,criminology,demography,economic_system,law
6754183,criminology,criminology,law,education
6777012,criminology,criminology,leather_and_textile_industries,goods_and_services
684517,criminology,social_situation,literature,cartography
6964505,criminology,psychology,economic_system,family
6977661,criminology,criminology,law,psychology
6525262,psychology,illness,literature,psychology
6552679,psychology,cognitive_science,psychology,biology
6595039,psychology,anatomy,psychology,biology
66027,psychology,illness,cognitive_science,education
6710445,psychology,psychoanalysis,psychology,cognitive_science
6735670,psychology,social_situation,toxicology,psychology
70402,psychology,psychology,visual_arts,information_science
7133724,psychology,psychology,literature,biology
719332,psychology,criminology,psychology,biology
7222345,psychology,psychology,law,geographical_distribution_of_the_population
734854,psychology,psychology,mathematics,biology
6815189,psychoanalysis,psychoanalysis,psychology,demography
685346,psychoanalysis,psychoanalysis,cognitive_science,psychology
6860514,psychoanalysis,psychology,cognitive_science,education
68774,psychoanalysis,psychoanalysis,visual_arts,literature
696025,psychoanalysis,psychoanalysis,psychology,mathematics
6979071,psychoanalysis,psychoanalysis,social_situation,psychology
699415,psychoanalysis,psychoanalysis,teaching,cybernetics
70891,psychoanalysis,psychoanalysis,research,demography
7115442,psychoanalysis,psychoanalysis,psychology,literature
73284,psychoanalysis,psychoanalysis,visual_arts,performing_arts
7338732,psychoanalysis,psychoanalysis,psychology,cognitive_science
7103018,electronics_and_electrical_engineering,electronics_and_electrical_engineering,electrotechnology,electronics
7126099,electronics_and_electrical_engineering,music,electronics,communications_industry
7256112,electronics_and_electrical_engineering,electronics_and_electrical_engineering,industrial_production,electronics
7628925,electronics_and_electrical_engineering,computer_equipment,electronics_and_electrical_engineering,digital_technology
765690,electronics_and_electrical_engineering,computer_equipment,electronics,electronics_and_electrical_engineering
768912,electronics_and_electrical_engineering,optics,electrotechnology,visual_arts
7716644,electronics_and_electrical_engineering,information_technology_applications,electronics_and_electrical_engineering,computer_equipment
7867727,electronics_and_electrical_engineering,geography,maritime_and_inland_waterway_transport,software
7886492,electronics_and_electrical_engineering,electronics_and_electrical_engineering,electronics,industrial_structures
8069957,electronics_and_electrical_engineering,computer_equipment,optics,electronics_and_electrical_engineering
8078493,electronics_and_electrical_engineering,music,electronics,communications_industry
8098274,electronics_and_electrical_engineering,computer_equipment,electronics_and_electrical_engineering,monetary_relations
816732,electronics_and_electrical_engineering,computer_equipment,digital_technology,electronics
8207935,electronics_and_electrical_engineering,consumer,goods_and_services,electronics
855103,electronics_and_electrical_engineering,optics,computer_equipment,mechanical_engineering
856,electronics_and_electrical_engineering,computer_equipment,electronics_and_electrical_engineering,electronics
8604246,electronics_and_electrical_engineering,computer_equipment,information_science,electronics_and_electrical_engineering
860830,electronics_and_electrical_engineering,electronics,electronics_and_electrical_engineering,industrial_structures
870775,electronics_and_electrical_engineering,electronics_and_electrical_engineering,industrial_production,electronics
8810367,electronics_and_electrical_engineering,music,electronics,electronics_and_electrical_engineering
8881211,electronics_and_electrical_engineering,computer_equipment,cognitive_science,electronics_and_electrical_engineering
8929820,electronics_and_electrical_engineering,computer_equipment,information_technology_applications,electronics_and_electrical_engineering
8962725,electronics_and_electrical_engineering,computer_equipment,digital_technology,electronics_and_electrical_engineering
901892,electronics_and_electrical_engineering,electronics,electronics_and_electrical_engineering,music
90451,electronics_and_electrical_engineering,visual_arts,electronics_and_electrical_engineering,industrial_production
906830,electronics_and_electrical_engineering,financial_market,computer_equipment,financing_and_investment
9269819,electronics_and_electrical_engineering,electronics_and_electrical_engineering,industrial_production,electronics
928203,electronics_and_electrical_engineering,electronics_and_electrical_engineering,electronics,industrial_production
9324487,electronics_and_electrical_engineering,electronics_and_electrical_engineering,electrotechnology,electronics
936194,electronics_and_electrical_engineering,electronics,information_technology_applications,computer_equipment
9390462,electronics_and_electrical_engineering,computer_equipment,geographical_distribution_of_the_population,digital_technology
9406926,electronics_and_electrical_engineering,computer_equipment,electronics_and_electrical_engineering,electronics
9460255,electronics_and_electrical_engineering,electronics_and_electrical_engineering,geographical_distribution_of_the_population,electronics
9483388,electronics_and_electrical_engineering,computer_equipment,electronics_and_electrical_engineering,industrial_structures
95171,electronics_and_electrical_engineering,computer_equipment,music,optics
952605,electronics_and_electrical_engineering,computer_equipment,electronics_and_electrical_engineering,digital_technology
9637706,electronics_and_electrical_engineering,computer_equipment,electronics_and_electrical_engineering,digital_technology
9646409,electronics_and_electrical_engineering,information_technology_applications,electronics_and_electrical_engineering,computer_equipment
9771044,electronics_and_electrical_engineering,monetary_relations,electronics_and_electrical_engineering,digital_technology
9839449,electronics_and_electrical_engineering,music,electronics_and_electrical_engineering,communications_industry
7210268,data_recording,data_recording,visual_arts,optics
7210676,data_recording,data_recording,visual_arts,optics
7350991,data_recording,optics,data_recording,communications_industry
7356275,data_recording,data_recording,digital_technology,electronics
7366298,data_recording,data_recording,information_storage,audiovisual_equipment
7466709,data_recording,digital_technology,electronics,data_recording
747881,data_recording,data_recording,documentation,information_storage
755468,data_recording,visual_arts,communications_industry,religion
7698089,data_recording,digital_technology,electronics,data_recording
796237,data_recording,data_recording,visual_arts,electronics_and_electrical_engineering
8059932,data_recording,data_recording,visual_arts,optics
81429,data_recording,data_recording,visual_arts,optics
81604,data_recording,data_recording,visual_arts,optics
81609,data_recording,data_recording,visual_arts,optics
81633,data_recording,data_recording,visual_arts,optics
8191154,data_recording,optics,cognitive_science,data_recording
